movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
296,tt0110912,Pulp Fiction,1994,154,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",307,4.197068403908795
299,tt0110889,Priest,1994,105,"A homosexual Catholic priest finds out during confessional that a young girl is being sexually abused by her father, and has to decide how to deal with both that secret and his own.",4,4.0
300,tt0110932,Quiz Show,1994,133,"A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation.",81,3.5185185185185186
304,tt0114296,Roommates,1995,108,An elderly yet young-at-heart man moves in with his grandson and both their lives turn upside-down.,3,3.6666666666666665
311,tt0110965,Relative Fear,1994,94,Just why are people surrounding Adam Pratman dropping down dead? Is this five year old really a murderous sociopath?,1,3.0
312,tt0114571,Stuart Saves His Family,1995,95,A self-help advocate struggles to put his dysfunctional family in its place.,9,1.4444444444444444
316,tt0111282,Stargate,1994,116,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",140,3.375
319,tt0111149,Shallow Grave,1994,89,Three friends discover their new flatmate dead but loaded with cash.,20,3.6
320,tt0108260,Suture,1993,96,"After his brother tries to kill him, a man survives only to find himself in another man's body.",1,3.0
327,tt0114614,Tank Girl,1995,104,"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.",34,2.823529411764706
329,tt0111280,Star Trek: Generations,1994,118,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix.",108,3.3935185185185186
330,tt0114609,Tales from the Hood,1995,98,A funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,6,3.0
331,tt0111454,Tom & Viv,1994,125,"In 1915, T.S. (Tom) Eliot and Vivienne Haigh-Wood elope, but her longstanding gynecological and emotional problems disrupt their planned honeymoon. Her father is angry because Tom's poetry ...",2,3.0
332,tt0114852,Village of the Damned,1995,98,A small town's women give birth to unfriendly alien children posing as humans.,12,2.8333333333333335
333,tt0114694,Tommy Boy,1995,97,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",50,3.78
334,tt0111590,Vanya on 42nd Street,1994,119,"New York actors rehearse Chekhov's ""Uncle Vanya"" in a dilapidated theatre.",5,4.2
335,tt0114788,Underneath,1995,99,A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend.,2,3.5
337,tt0108550,What's Eating Gilbert Grape,1993,118,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,77,3.7662337662337664
338,tt0114857,Virtuosity,1995,106,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.",19,2.8421052631578947
339,tt0114924,While You Were Sleeping,1995,103,A hopelessly romantic Chicago Transit Authority token collector is mistaken for the fiancée of a coma patient.,98,3.4693877551020407
341,tt0109655,Double Happiness,1994,87,Story of a young Chinese-Canadian woman caught between traditional and modern societies.,2,4.0
342,tt0110598,Muriel's Wedding,1994,106,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.",33,3.272727272727273
344,tt0109040,Ace Ventura: Pet Detective,1994,86,A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.,161,3.040372670807453
347,tt0104779,Bitter Moon,1992,139,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.",6,3.5
348,tt0109348,Bullets Over Broadway,1994,98,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced.",30,3.5833333333333335
349,tt0109444,Clear and Present Danger,1994,141,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,110,3.6045454545454545
351,tt0109484,"Corrina, Corrina",1994,115,"In 1959, a widower hires a kindly housekeeper/nanny to care for his seven-year-old daughter.",17,3.176470588235294
352,tt0109504,Crooklyn,1994,115,,2,2.5
354,tt0109450,Cobb,1994,128,A reporter hired to write the 'official' biography of,6,3.3333333333333335
356,tt0109830,Forrest Gump,1994,142,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",329,4.164133738601824
357,tt0109831,Four Weddings and a Funeral,1994,117,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",103,3.5194174757281553
358,tt0113305,Higher Learning,1995,127,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",9,2.6666666666666665
359,tt0110091,I Like It Like That,1994,104,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino...",1,3.0
360,tt0110093,I Love Trouble,1994,123,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,8,2.6875
361,tt0110167,It Could Happen to You,1994,101,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.,17,3.0588235294117645
365,tt0107426,Little Buddha,1993,123,"After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher.",4,3.25
368,tt0110478,Maverick,1994,127,"Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief.",74,3.5
369,tt0110588,Mrs. Parker and the Vicious Circle,1994,125,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",2,4.0
370,tt0110622,Naked Gun 33 1/3: The Final Insult,1994,83,Frank Drebin (,58,3.060344827586207
372,tt0110950,Reality Bites,1994,99,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.",21,2.761904761904762
377,tt0111257,Speed,1994,116,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,171,3.5292397660818713
378,tt0111256,Speechless,1994,99,Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.,7,2.7857142857142856
379,tt0111438,Timecop,1994,99,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.",21,2.5
380,tt0111503,True Lies,1994,141,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.",178,3.497191011235955
381,tt0111693,When a Man Loves a Woman,1994,126,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.,11,3.8181818181818183
382,tt0111742,Wolf,1994,125,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,16,3.15625
383,tt0111756,Wyatt Earp,1994,191,The story of Wyatt Earp as he interacts and battles other famous figures of the Wild West era.,21,3.0952380952380953
384,tt0112443,Bad Company,1995,108,"Nelson Crowe is a CIA operative under the thumb of the Company for a disputed delivery of $50,000 in gold. They blackmail him into working for the Grimes Organization, which is set up as a ...",2,3.25
386,tt0111048,S.F.W.,1994,96,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,1,3.0
391,tt0110186,Jason's Lyric,1994,119,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",1,4.5
393,tt0111301,Street Fighter,1994,102,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,10,2.5
406,tt0109785,Federal Hill,1994,97,"In Providence's Italian neighborhood, Federal Hill, five young men face their choices as they become adults. Bobby, who's sort of dim, owes $30,000 to a counterfeiter who's demanding ...",1,3.0
407,tt0113409,In the Mouth of Madness,1995,95,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,8,3.4375
408,tt0109021,8 Seconds,1994,105,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",2,3.0
